序号,时间(s),电压,阻抗
1402,176.537,1.271866,7332.321777
1403,176.663,1.271666,7332.872559
1404,176.789,1.272191,7332.921387
1405,176.915,1.271190,7332.853516
1406,177.041,1.271340,7333.876953
1407,177.167,1.271866,7334.895020
1408,177.293,1.271290,7332.872559
1409,177.419,1.271591,7336.524902
1410,177.545,1.271390,7333.979004
1411,177.671,1.271666,7334.504883
1412,177.797,1.270965,7332.319824
1413,177.923,1.271365,7332.118164
1414,178.049,1.271766,7330.951172
1415,178.175,1.271290,7335.628418
1416,178.301,1.272016,7333.282715
1417,178.427,1.271816,7332.483398
1418,178.553,1.271215,7333.012695
1419,178.679,1.270890,7333.597168
1420,178.805,1.271641,7330.903320
1421,178.931,1.270965,7332.189453
1422,179.057,1.271140,7334.842285
1423,179.183,1.271240,7330.128906
1424,179.309,1.271215,7325.350586
1425,179.435,1.270915,7334.877441
1426,179.561,1.270865,7330.524902
1427,179.687,1.271616,7334.463379
1428,179.813,1.271390,7329.768555
1429,179.939,1.271315,7330.128906
1430,180.065,1.271841,7331.851563
1431,180.191,1.271490,7333.149902
1432,180.317,1.271440,7330.702148
1433,180.443,1.271666,7329.693359
1434,180.576,1.271490,7329.649902
1435,180.695,1.270590,7333.363770
1436,180.821,1.271040,7332.414063
1437,180.947,1.271315,7332.513672
1438,181.073,1.271340,7332.437988
1439,181.199,1.271741,7332.220703
1440,181.324,1.271465,7333.333496
1441,181.452,1.271015,7332.578613
1442,181.577,1.271115,7333.772949
1443,181.703,1.271115,7334.187012
1444,181.829,1.271315,7336.965820
1445,181.955,1.270990,7334.080078
1446,182.080,1.271215,7334.451172
1447,182.207,1.271490,7333.514160
1448,182.333,1.270940,7332.104004
1449,182.459,1.271165,7335.494629
1450,182.585,1.271465,7334.067871
1451,182.711,1.271716,7334.268555
1452,182.836,1.271240,7335.431641
1453,182.962,1.271290,7338.722656
1454,183.089,1.271691,7333.551758
1455,183.214,1.271390,7336.298340
1456,183.340,1.271415,7334.554199
1457,183.467,1.271666,7333.876465
1458,183.593,1.270715,7332.131348
1459,183.719,1.271140,7334.350098
1460,183.845,1.271791,7333.263672
1461,183.971,1.271365,7338.054688
1462,184.097,1.271315,7333.384277
1463,184.223,1.271090,7337.235352
1464,184.349,1.271616,7336.260254
1465,184.474,1.270915,7335.878418
1466,184.601,1.271591,7337.143066
1467,184.727,1.271115,7334.285156
1468,184.852,1.271340,7333.688965
1469,184.978,1.270314,7337.776855
1470,185.105,1.271115,7334.932617
1471,185.231,1.271390,7334.503906
1472,185.356,1.271140,7334.839844
1473,185.483,1.271515,7333.999023
1474,185.609,1.271916,7333.258301
1475,185.734,1.271415,7331.321289
1476,185.861,1.271340,7335.469727
1477,185.986,1.271916,7335.034180
1478,186.112,1.271641,7335.261719
1479,186.238,1.270965,7335.368652
1480,186.365,1.271566,7329.882813
1481,186.491,1.271916,7336.886230
1482,186.616,1.271040,7334.142090
1483,186.742,1.271440,7332.416992
1484,186.868,1.271315,7334.613770
1485,186.994,1.271065,7331.454590
1486,187.120,1.271190,7329.901855
1487,187.246,1.271340,7329.890137
1488,187.372,1.271440,7335.294922
1489,187.498,1.270815,7334.774902
1490,187.624,1.271290,7336.585449
1491,187.750,1.271090,7334.400391
1492,187.877,1.270690,7333.576660
1493,188.002,1.270690,7332.604980
1494,188.128,1.271641,7334.438965
1495,188.254,1.271040,7334.977539
1496,188.380,1.271866,7330.004395
1497,188.506,1.271315,7331.035156
1498,188.632,1.271541,7334.754883
1499,188.758,1.271340,7333.308594
1500,188.885,1.271691,7332.187988
1501,189.010,1.271541,7334.194824
1502,189.136,1.271390,7335.104004
1503,189.262,1.271415,7330.935059
1504,189.388,1.272041,7330.643555
1505,189.514,1.271616,7330.797363
1506,189.640,1.270915,7334.920898
1507,189.766,1.271816,7334.386230
1508,189.892,1.271265,7335.874023
1509,190.018,1.270765,7333.031250
1510,190.144,1.271040,7329.477051
1511,190.270,1.271415,7333.714355
1512,190.396,1.271365,7333.674316
1513,190.522,1.271215,7331.677734
1514,190.648,1.270890,7336.099121
1515,190.774,1.271265,7333.408691
1516,190.900,1.271040,7334.542480
1517,191.026,1.270740,7333.485352
1518,191.152,1.271666,7332.588867
1519,191.278,1.271190,7333.337891
1520,191.404,1.270940,7335.288574
1521,191.530,1.271991,7333.926270
1522,191.656,1.271340,7334.360840
1523,191.782,1.271340,7334.667480
1524,191.908,1.271866,7334.057617
1525,192.034,1.271566,7332.176270
1526,192.160,1.271290,7340.190430
1527,192.286,1.271040,7336.391602
1528,192.412,1.271290,7335.431641
1529,192.538,1.271240,7333.734375
1530,192.664,1.270965,7336.165039
1531,192.790,1.271591,7331.095703
1532,192.916,1.271415,7337.323242
1533,193.042,1.271190,7334.041992
1534,193.168,1.271015,7333.340820
1535,193.294,1.271340,7330.079590
1536,193.420,1.271140,7337.426270
1537,193.546,1.271215,7334.576172
1538,193.672,1.271465,7336.372070
1539,193.798,1.271190,7333.662598
1540,193.924,1.270965,7333.623047
1541,194.050,1.271541,7333.370117
1542,194.176,1.271766,7333.853027
1543,194.302,1.270965,7333.162109
1544,194.428,1.271515,7332.469727
1545,194.554,1.271766,7333.958008
1546,194.680,1.271115,7331.157715
1547,194.806,1.271415,7334.931641
1548,194.932,1.272066,7328.530273
1549,195.058,1.271440,7331.486816
1550,195.184,1.270915,7333.487305
1551,195.310,1.271415,7331.452148
1552,195.436,1.271165,7334.956543
1553,195.562,1.270915,7337.910156
1554,195.688,1.271290,7334.179199
1555,195.814,1.271190,7333.045410
1556,195.940,1.271015,7333.351563
1557,196.066,1.271065,7334.629395
1558,196.192,1.270990,7333.914551
1559,196.318,1.270940,7340.072266
1560,196.444,1.271215,7332.358887
1561,196.570,1.271240,7331.823730
1562,196.696,1.271666,7332.229004
1563,196.822,1.271115,7330.110352
1564,196.948,1.271340,7335.079590
1565,197.074,1.271891,7328.793945
1566,197.200,1.271390,7332.138672
1567,197.326,1.271390,7331.150879
1568,197.452,1.271916,7329.496094
1569,197.578,1.271591,7334.581543
1570,197.704,1.271465,7328.327637
1571,197.830,1.272016,7335.316895
1572,197.956,1.271816,7331.513672
1573,198.082,1.271440,7331.344727
1574,198.208,1.270765,7331.272949
1575,198.334,1.271541,7330.837402
1576,198.460,1.271115,7331.525391
1577,198.585,1.271365,7332.350098
1578,198.712,1.271315,7333.666992
1579,198.838,1.271190,7332.589355
1580,198.963,1.271040,7331.721680
1581,199.089,1.271415,7332.776367
1582,199.215,1.271566,7335.260254
1583,199.342,1.271290,7333.324707
1584,199.468,1.270565,7335.486816
1585,199.594,1.271741,7331.965820
1586,199.719,1.271841,7336.374023
1587,199.845,1.271215,7335.729980
1588,199.972,1.271741,7332.955566
1589,200.098,1.271841,7332.588379
1590,200.223,1.270965,7334.850586
1591,200.349,1.271566,7329.815430
1592,200.475,1.271290,7329.332520
1593,200.602,1.271040,7333.744629
1594,200.727,1.271465,7332.866699
1595,200.854,1.271415,7330.398926
1596,201.008,1.271691,7337.460449
1597,201.105,1.271065,7332.372070
1598,201.231,1.270815,7331.460938
1599,201.357,1.271015,7330.926758
1600,201.484,1.270965,7331.544434
1601,201.609,1.271190,7334.655273
1602,201.735,1.271791,7327.063477
1603,201.861,1.271541,7331.785645
1604,201.987,1.270990,7333.313965
1605,202.114,1.271465,7332.587402
1606,202.240,1.271866,7328.452637
1607,202.365,1.271240,7332.001465
1608,202.491,1.270990,7335.901367
1609,202.618,1.271566,7331.089355
1610,202.743,1.271766,7332.276855
1611,202.869,1.271315,7332.761230
1612,202.995,1.271916,7330.615723
1613,203.121,1.271365,7337.373047
1614,203.247,1.270890,7332.277344
1615,203.373,1.271240,7335.059082
1616,203.499,1.271115,7331.859375
1617,203.625,1.270740,7334.731445
1618,203.752,1.271440,7338.538574
1619,203.877,1.271265,7332.998535
1620,204.004,1.271190,7333.850586
1621,204.129,1.270965,7332.538086
1622,204.255,1.271190,7331.645996
1623,204.381,1.271190,7333.064453
1624,204.507,1.271090,7335.127441
1625,204.633,1.271065,7331.006348
1626,204.759,1.271791,7333.177246
1627,204.885,1.271040,7332.763672
1628,205.011,1.271215,7331.547852
1629,205.137,1.272441,7334.301758
1630,205.263,1.271365,7331.994141
1631,205.389,1.271140,7332.786133
1632,205.515,1.271440,7332.706543
1633,205.641,1.271766,7333.916016
1634,205.767,1.271065,7336.362793
1635,205.893,1.271415,7329.669434
1636,206.019,1.271440,7331.463867
1637,206.145,1.271215,7331.972168
1638,206.271,1.270840,7335.353027
1639,206.397,1.271240,7331.409668
1640,206.523,1.271090,7333.222168
1641,206.649,1.270940,7333.505371
1642,206.775,1.271265,7333.324219
1643,206.902,1.271390,7331.154785
1644,207.027,1.271090,7332.812988
1645,207.153,1.271065,7330.827148
1646,207.279,1.271891,7337.293457
1647,207.405,1.271165,7332.051758
1648,207.531,1.271440,7331.688477
1649,207.657,1.271941,7331.380859
1650,207.783,1.272016,7334.653320
1651,207.909,1.271415,7331.394531
1652,208.036,1.271515,7330.454102
1653,208.161,1.271490,7331.706055
1654,208.287,1.271040,7332.896973
1655,208.413,1.271115,7334.350586
1656,208.539,1.271290,7335.999512
1657,208.665,1.271265,7333.486816
1658,208.791,1.270790,7334.506836
1659,208.917,1.271190,7334.761719
1660,209.043,1.271440,7333.503418
1661,209.169,1.270565,7331.726563
1662,209.295,1.270915,7329.732910
1663,209.421,1.271115,7331.286133
1664,209.547,1.271365,7332.569336
1665,209.674,1.271490,7326.793457
1666,209.799,1.272091,7332.979980
1667,209.925,1.271490,7333.164551
1668,210.051,1.271040,7332.170898
1669,210.177,1.270815,7331.018555
1670,210.303,1.271140,7328.040527
1671,210.429,1.271390,7329.714844
1672,210.555,1.271115,7331.486328
1673,210.681,1.271716,7330.924316
1674,210.807,1.271290,7330.988281
1675,210.933,1.270615,7334.054199
1676,211.059,1.271265,7329.588379
1677,211.185,1.271065,7331.916992
1678,211.311,1.270940,7329.869141
1679,211.437,1.271365,7329.998535
1680,211.563,1.271490,7330.870605
1681,211.689,1.271340,7327.999023
1682,211.815,1.271340,7328.782715
1683,211.941,1.271365,7330.874512
1684,212.067,1.271415,7330.199707
1685,212.193,1.271515,7330.166504
1686,212.319,1.271340,7335.302246
1687,212.445,1.271515,7330.951660
1688,212.571,1.270940,7332.648438
1689,212.697,1.271165,7330.847656
1690,212.823,1.271365,7333.276855
1691,212.949,1.270690,7330.217773
1692,213.075,1.271215,7326.814453
1693,213.201,1.271315,7331.479492
1694,213.326,1.271040,7329.020020
1695,213.453,1.271115,7328.870605
1696,213.579,1.271866,7328.361328
1697,213.705,1.271741,7332.931152
1698,213.831,1.271090,7331.772949
1699,213.956,1.271390,7333.915527
1700,214.083,1.271215,7332.444336
1701,214.208,1.271240,7332.210449
1702,214.335,1.271666,7334.109863
1703,214.460,1.271591,7329.327637
1704,214.587,1.271515,7332.224121
1705,214.712,1.270514,7330.206543
1706,214.839,1.271566,7332.297363
1707,214.965,1.271566,7334.429199
1708,215.091,1.270815,7330.314941
1709,215.217,1.271515,7332.133301
1710,215.343,1.271641,7331.018066
1711,215.469,1.270890,7336.543457
1712,215.595,1.270815,7334.858887
1713,215.721,1.271415,7328.833496
1714,215.846,1.270890,7332.839844
1715,215.973,1.270715,7330.474609
1716,216.099,1.271390,7328.562988
1717,216.225,1.271265,7329.370117
1718,216.351,1.271440,7329.698242
1719,216.476,1.271591,7330.788574
1720,216.603,1.271490,7332.762207
1721,216.729,1.271515,7338.191406
1722,216.855,1.271465,7335.277832
1723,216.980,1.271716,7331.264160
1724,217.107,1.271015,7330.980957
1725,217.232,1.270440,7333.668945
1726,217.359,1.271641,7332.020020
1727,217.485,1.271741,7328.257324
1728,217.610,1.270915,7330.682129
1729,217.736,1.271616,7328.514160
1730,217.862,1.271240,7333.126953
1731,217.988,1.270915,7329.706055
1732,218.114,1.271340,7334.059570
1733,218.241,1.271315,7330.847168
1734,218.366,1.271140,7331.406738
1735,218.492,1.271240,7330.570313
1736,218.618,1.271766,7330.268555
1737,218.745,1.271090,7328.551270
1738,218.870,1.271265,7330.363770
1739,218.996,1.271566,7329.600098
1740,219.122,1.271816,7329.583008
1741,219.248,1.271240,7333.963867
1742,219.374,1.270790,7332.084961
1743,219.546,1.271515,7330.696777
1744,219.626,1.270790,7332.563477
1745,219.752,1.270940,7333.957031
1746,219.878,1.271541,7331.473633
1747,220.004,1.271215,7331.532715
1748,220.130,1.270815,7331.970703
1749,220.256,1.271390,7330.230957
1750,220.383,1.271015,7324.692871
1751,220.508,1.270840,7331.411621
1752,220.634,1.271566,7330.644043
1753,220.760,1.271190,7330.472168
1754,220.886,1.271390,7332.480957
1755,221.012,1.271541,7331.396484
1756,221.138,1.271691,7325.723633
1757,221.264,1.271315,7330.417969
1758,221.390,1.271165,7330.616211
1759,221.517,1.271591,7332.133789
1760,221.642,1.271440,7329.682129
1761,221.768,1.270840,7330.524902
1762,221.894,1.270665,7330.923828
1763,222.020,1.271440,7332.196777
1764,222.146,1.270865,7332.092285
1765,222.272,1.271140,7331.987793
1766,222.398,1.271791,7328.640137
1767,222.524,1.271015,7331.275879
1768,222.650,1.271040,7333.066895
1769,222.776,1.271741,7328.340332
1770,222.903,1.271766,7333.295898
1771,223.028,1.271365,7332.087891
1772,223.154,1.271566,7331.046387
1773,223.280,1.271365,7329.974121
1774,223.406,1.271240,7327.588867
1775,223.532,1.271390,7334.033691
1776,223.658,1.271666,7330.964355
1777,223.784,1.271040,7331.127930
1778,223.910,1.270890,7331.279785
1779,224.036,1.271290,7337.370117
1780,224.162,1.271340,7330.923340
1781,224.288,1.271190,7332.080566
1782,224.414,1.271190,7332.687012
1783,224.540,1.272016,7335.898438
1784,224.666,1.270815,7330.274902
1785,224.792,1.271415,7333.729980
1786,224.918,1.271290,7330.788574
1787,225.044,1.271090,7331.179688
1788,225.170,1.271465,7329.254883
1789,225.296,1.271866,7333.549805
1790,225.422,1.271065,7332.303223
1791,225.548,1.270790,7332.535645
1792,225.674,1.271591,7333.724609
1793,225.800,1.271465,7333.859375
1794,225.926,1.271040,7330.815430
1795,226.052,1.271641,7332.925781
1796,226.178,1.271115,7332.277344
1797,226.304,1.270840,7334.475586
1798,226.430,1.270940,7330.331055
1799,226.556,1.271515,7328.520020
1800,226.682,1.271515,7330.618164
1801,226.808,1.271591,7330.806152
1802,226.934,1.271641,7329.410156
1803,227.060,1.271440,7326.234375
1804,227.186,1.271515,7329.385254
1805,227.311,1.271240,7328.259766
1806,227.438,1.271741,7331.570313
1807,227.564,1.270815,7331.018555
1808,227.690,1.270790,7332.878418
1809,227.816,1.271440,7331.124512
1810,227.942,1.270790,7328.465332
1811,228.068,1.270915,7331.405762
1812,228.194,1.271365,7326.984375
1813,228.319,1.270915,7333.386719
1814,228.446,1.270790,7329.586914
1815,228.572,1.271265,7325.539551
1816,228.698,1.271190,7332.268066
1817,228.824,1.271365,7328.903320
1818,228.950,1.271515,7330.962402
1819,229.076,1.271290,7332.078125
1820,229.202,1.271290,7333.093750
1821,229.328,1.271490,7329.436523
1822,229.454,1.271515,7330.139160
1823,229.579,1.271165,7332.250000
1824,229.705,1.271090,7328.565918
1825,229.831,1.270865,7329.827148
1826,229.957,1.271315,7329.985840
1827,230.083,1.270540,7329.006348
1828,230.210,1.271465,7328.902344
1829,230.336,1.271666,7330.401367
1830,230.463,1.270915,7326.042969
1831,230.588,1.271591,7326.876465
1832,230.713,1.271841,7332.077637
1833,230.839,1.271490,7328.418945
1834,230.966,1.271541,7328.561523
1835,231.091,1.271666,7326.034180
1836,231.218,1.270965,7332.471680
1837,231.344,1.270940,7331.569824
1838,231.470,1.271490,7328.326660
1839,231.596,1.271415,7329.141113
1840,231.722,1.270965,7334.691406
1841,231.848,1.271691,7328.939941
1842,231.973,1.270940,7329.608887
1843,232.100,1.270715,7329.048340
1844,232.226,1.271215,7332.460938
1845,232.351,1.271616,7325.760254
1846,232.478,1.271190,7329.721191
1847,232.604,1.271140,7330.171875
1848,232.730,1.271666,7331.540527
1849,232.856,1.271716,7335.585938
1850,232.982,1.271591,7331.123535
1851,233.107,1.271465,7329.837402
1852,233.233,1.271515,7331.755859
1853,233.359,1.271440,7330.769531
1854,233.485,1.271115,7336.180664
1855,233.612,1.271591,7329.854492
1856,233.738,1.271015,7330.027344
1857,233.863,1.271115,7330.033691
1858,233.990,1.271415,7332.833008
1859,234.115,1.271240,7327.088867
1860,234.242,1.271065,7330.562500
1861,234.368,1.271490,7328.793945
1862,234.493,1.271515,7331.936523
1863,234.619,1.271390,7325.915527
1864,234.745,1.271641,7334.707520
1865,234.871,1.271465,7331.580566
1866,234.998,1.271365,7331.330566
1867,235.124,1.271140,7333.461426
1868,235.249,1.271440,7336.465820
1869,235.375,1.271115,7331.203613
1870,235.501,1.270915,7331.180176
1871,235.627,1.271365,7333.568359
1872,235.754,1.271290,7332.446777
1873,235.879,1.270715,7330.032227
1874,236.005,1.271215,7332.079102
1875,236.131,1.271591,7333.179199
1876,236.257,1.271290,7335.471680
1877,236.384,1.271490,7329.485352
1878,236.510,1.271766,7327.758301
1879,236.635,1.271741,7332.077637
1880,236.761,1.271365,7333.912598
1881,236.887,1.271616,7327.314453
1882,237.013,1.271390,7336.284668
1883,237.139,1.271165,7331.744629
1884,237.265,1.271591,7332.226563
1885,237.392,1.271891,7332.962402
1886,237.517,1.270239,7329.922363
1887,237.644,1.271515,7331.832520
1888,237.770,1.271390,7332.934082
1889,237.895,1.271240,7331.202637
1890,238.021,1.271315,7331.686523
1891,238.147,1.271916,7335.050781
1892,238.273,1.271716,7326.884766
1893,238.399,1.271115,7332.142578
1894,238.526,1.271190,7331.666992
1895,238.651,1.271140,7336.439453
1896,238.777,1.270790,7332.625000
1897,238.903,1.271015,7330.642578
1898,239.029,1.271040,7331.836426
1899,239.155,1.270464,7331.547852
1900,239.281,1.270489,7329.965332
1901,239.407,1.270990,7329.644531
1902,239.534,1.270940,7331.169434
1903,239.659,1.271140,7333.663086
1904,239.785,1.271315,7333.899902
1905,239.911,1.271315,7331.645020
1906,240.037,1.270865,7332.085938
1907,240.163,1.271015,7331.668945
1908,240.289,1.271415,7333.461426
1909,240.415,1.270790,7331.164063
1910,240.541,1.271040,7330.413574
1911,240.668,1.271465,7330.474609
1912,240.793,1.271065,7331.040527
1913,240.919,1.270940,7332.034668
1914,241.045,1.271165,7330.656738
1915,241.171,1.270790,7334.012207
1916,241.297,1.270765,7331.551758
1917,241.423,1.271265,7331.354980
1918,241.550,1.271866,7331.379883
1919,241.675,1.271315,7328.063965
1920,241.801,1.271415,7334.074219
1921,241.928,1.271440,7329.739746
1922,242.053,1.271766,7331.571289
1923,242.179,1.270765,7332.789063
1924,242.305,1.271541,7331.853027
1925,242.431,1.271315,7333.483398
1926,242.558,1.270715,7329.639160
1927,242.683,1.271040,7332.768066
1928,242.809,1.271140,7331.469727
1929,242.935,1.270540,7330.715332
1930,243.061,1.270915,7331.335938
1931,243.187,1.271991,7329.428711
1932,243.313,1.271691,7330.537598
1933,243.439,1.271065,7329.905762
1934,243.565,1.271941,7331.072754
1935,243.691,1.271641,7329.129395
1936,243.817,1.271090,7327.444824
1937,243.943,1.271966,7328.983398
1938,244.069,1.272016,7331.233887
1939,244.195,1.270940,7329.965820
1940,244.322,1.271015,7327.906738
1941,244.447,1.271390,7332.602539
1942,244.573,1.271190,7330.680664
1943,244.699,1.271265,7331.552246
1944,244.825,1.271140,7329.253906
1945,244.951,1.271315,7324.474609
1946,245.077,1.271215,7327.690918
1947,245.203,1.271541,7331.324219
1948,245.328,1.271666,7331.976074
1949,245.455,1.271691,7325.742188
1950,245.581,1.271240,7336.207031
1951,245.707,1.271916,7329.103027
1952,245.833,1.271541,7332.421875
1953,245.959,1.271015,7333.247070
1954,246.085,1.271566,7333.660645
1955,246.210,1.271365,7331.024414
1956,246.337,1.270489,7331.227051
1957,246.463,1.270765,7333.153320
1958,246.588,1.271190,7331.256348
1959,246.714,1.270740,7333.210938
1960,246.841,1.271515,7329.539551
1961,246.967,1.271616,7331.044434
1962,247.092,1.271240,7331.207031
1963,247.219,1.271666,7332.137695
1964,247.345,1.271515,7332.556641
1965,247.470,1.271515,7331.983887
1966,247.597,1.271666,7331.070313
1967,247.723,1.271515,7332.089844
1968,247.848,1.271415,7329.772949
1969,247.974,1.271490,7330.934570
1970,248.101,1.271090,7328.712402
1971,248.226,1.271440,7330.302246
1972,248.352,1.271465,7329.609863
1973,248.479,1.271190,7327.670898
1974,248.604,1.271616,7332.394531
1975,248.730,1.271666,7333.054199
1976,248.856,1.271140,7331.485352
1977,248.983,1.271440,7329.996094
1978,249.109,1.272316,7330.306152
1979,249.235,1.271716,7329.656250
1980,249.361,1.271090,7330.413574
1981,249.487,1.271891,7332.648438
1982,249.613,1.271415,7330.227051
1983,249.740,1.270965,7329.235840
1984,249.864,1.270990,7329.348633
1985,249.990,1.271190,7329.033691
1986,250.118,1.271140,7327.437500
1987,250.242,1.271390,7331.629883
1988,250.368,1.271315,7329.047852
1989,250.494,1.270990,7327.467285
1990,250.620,1.270840,7329.600098
1991,250.746,1.271265,7327.301758
1992,250.872,1.271465,7324.969238
1993,250.998,1.270915,7331.072266
1994,251.124,1.271591,7329.850098
1995,251.250,1.271691,7331.473633
1996,251.376,1.271215,7329.995117
1997,251.502,1.270990,7334.512207
1998,251.628,1.271566,7326.206055
1999,251.754,1.271015,7329.797852
2000,251.880,1.270590,7328.120605
2001,252.006,1.271315,7328.613770
2002,252.132,1.271165,7328.208008
2003,252.258,1.271265,7331.445313
2004,252.384,1.271616,7327.838867
2005,252.510,1.270940,7329.236328
2006,252.636,1.270740,7330.582520
2007,252.762,1.271315,7323.628418
2008,252.888,1.271515,7327.605957
2009,253.014,1.271415,7327.669434
2010,253.140,1.271215,7328.204590
2011,253.266,1.271240,7327.944824
2012,253.392,1.271591,7325.431641
2013,253.518,1.271090,7328.191895
2014,253.644,1.271090,7324.657715
2015,253.770,1.271541,7327.336914
2016,253.896,1.271240,7327.646484
2017,254.022,1.271265,7324.994141
2018,254.148,1.271215,7327.987305
2019,254.274,1.270765,7326.750488
2020,254.400,1.270915,7327.603516
2021,254.526,1.271666,7328.565430
2022,254.652,1.271265,7327.174316
2023,254.778,1.271440,7329.261719
2024,254.904,1.271440,7326.968750
2025,255.030,1.271866,7328.770020
2026,255.156,1.271340,7326.489258
2027,255.282,1.271265,7327.895508
2028,255.408,1.271465,7327.454102
2029,255.534,1.271666,7329.745605
2030,255.660,1.271415,7327.841309
2031,255.786,1.271040,7326.038086
2032,255.912,1.271490,7326.454102
2033,256.038,1.271215,7325.196777
2034,256.164,1.271240,7327.993652
2035,256.290,1.271465,7329.816406
2036,256.416,1.271465,7325.851074
2037,256.542,1.271215,7328.109863
2038,256.668,1.271290,7325.929688
2039,256.794,1.271390,7329.570313
2040,256.920,1.271240,7328.175293
2041,257.046,1.270990,7328.159668
2042,257.172,1.271515,7327.720703
2043,257.298,1.271716,7327.467773
2044,257.424,1.271390,7328.206543
2045,257.550,1.271941,7327.026367
2046,257.676,1.270965,7324.246094
2047,257.802,1.270540,7326.938477
2048,257.928,1.270915,7326.371582
2049,258.054,1.271265,7326.962402
2050,258.180,1.271215,7326.149902
2051,258.306,1.270940,7333.416992
2052,258.432,1.271566,7325.856445
2053,258.558,1.271616,7325.923828
2054,258.684,1.271616,7325.661133
2055,258.810,1.272391,7326.323242
2056,258.935,1.271791,7324.942383
2057,259.062,1.271616,7326.588867
2058,259.188,1.271390,7325.019531
2059,259.314,1.271716,7324.611816
2060,259.440,1.271165,7326.559570
2061,259.566,1.271190,7323.656250
2062,259.692,1.271190,7327.458496
2063,259.818,1.271215,7322.145508
2064,259.944,1.270890,7324.188965
2065,260.070,1.271190,7324.177246
2066,260.195,1.271691,7326.729980
2067,260.322,1.270840,7325.417969
2068,260.448,1.271265,7322.308594
2069,260.574,1.271415,7326.346680
2070,260.700,1.271290,7324.818848
2071,260.826,1.271140,7327.776855
2072,260.952,1.271265,7325.218750
2073,261.078,1.270965,7322.712402
2074,261.204,1.271015,7326.917969
2075,261.330,1.271591,7323.562988
2076,261.456,1.271290,7327.146973
2077,261.582,1.271190,7325.578125
2078,261.708,1.271115,7325.296875
2079,261.834,1.271090,7326.546875
2080,261.960,1.271240,7329.716309
2081,262.085,1.270715,7324.123047
2082,262.211,1.271115,7326.290039
2083,262.337,1.271541,7328.894531
2084,262.464,1.271591,7324.575684
2085,262.589,1.272041,7329.093750
2086,262.715,1.271616,7325.611328
2087,262.841,1.271015,7328.018066
2088,262.967,1.270464,7329.127930
2089,263.094,1.271591,7327.107422
2090,263.220,1.271315,7327.971680
2091,263.345,1.270715,7329.133301
2092,263.472,1.271290,7328.250488
2093,263.597,1.271616,7326.531738
2094,263.723,1.271215,7328.348633
2095,263.849,1.271641,7331.176270
2096,263.975,1.271816,7326.529297
2097,264.101,1.271240,7329.310547
2098,264.227,1.270990,7327.858887
2099,264.354,1.271490,7330.931152
2100,264.479,1.271065,7328.658203
2101,264.605,1.270940,7326.671387
2102,264.731,1.270740,7324.535645
2103,264.857,1.271015,7327.831055
2104,264.983,1.270915,7327.376465
2105,265.109,1.270440,7326.863281
2106,265.235,1.271065,7327.865234
2107,265.361,1.271215,7330.645508
2108,265.487,1.271190,7327.556152
2109,265.613,1.271365,7329.241699
2110,265.739,1.271766,7325.898926
2111,265.865,1.271390,7331.948730
2112,265.991,1.271515,7324.607910
2113,266.117,1.271591,7326.564453
2114,266.243,1.271415,7326.680176
2115,266.369,1.270990,7327.402344
2116,266.495,1.271140,7328.532715
2117,266.621,1.271065,7328.831543
2118,266.748,1.270815,7327.357422
2119,266.873,1.271616,7325.918457
2120,267.000,1.271766,7327.602051
2121,267.125,1.271541,7325.955566
2122,267.252,1.271315,7325.140625
2123,267.377,1.271641,7324.604004
2124,267.503,1.271390,7327.243652
2125,267.629,1.271440,7326.319824
2126,267.755,1.271415,7326.859375
2127,267.881,1.271866,7326.209961
2128,268.007,1.271240,7326.106934
2129,268.133,1.270990,7327.058105
2130,268.259,1.271215,7326.900879
2131,268.385,1.271090,7326.453613
2132,268.511,1.270715,7325.254883
2133,268.637,1.271265,7326.916504
2134,268.763,1.271591,7330.930176
2135,268.889,1.271240,7326.173340
2136,269.015,1.271440,7327.684082
2137,269.141,1.271741,7327.510254
2138,269.267,1.271315,7329.870117
2139,269.393,1.271215,7326.263672
2140,269.519,1.271641,7327.146484
2141,269.645,1.271140,7328.216797
2142,269.771,1.270965,7329.374512
2143,269.897,1.271415,7323.790039
2144,270.023,1.271365,7325.155762
2145,270.149,1.271140,7327.875488
2146,270.275,1.271265,7333.479492
2147,270.401,1.271666,7327.767090
2148,270.527,1.271165,7326.761719
2149,270.653,1.271215,7327.161621
2150,270.779,1.271816,7329.877930
2151,270.905,1.271566,7329.062012
2152,271.031,1.271090,7329.344727
2153,271.157,1.271415,7326.949219
2154,271.283,1.272041,7328.396484
2155,271.409,1.271490,7326.782715
2156,271.535,1.271015,7327.779297
2157,271.661,1.272091,7327.474121
2158,271.787,1.271040,7327.630371
2159,271.913,1.271165,7327.909668
2160,272.039,1.271365,7330.280762
2161,272.165,1.271165,7325.714844
2162,272.291,1.271215,7328.090820
2163,272.417,1.271566,7326.534180
2164,272.543,1.271616,7328.864746
2165,272.669,1.271165,7328.621582
2166,272.795,1.271541,7329.109375
2167,272.921,1.271866,7327.043457
2168,273.047,1.271641,7325.296875
2169,273.173,1.271365,7328.138672
2170,273.299,1.271541,7325.752441
2171,273.425,1.271515,7324.901855
2172,273.551,1.271140,7329.323730
2173,273.677,1.271065,7326.062500
2174,273.803,1.271265,7327.833496
2175,273.929,1.270915,7328.874512
2176,274.055,1.270965,7327.864258
2177,274.181,1.271691,7327.480469
